# 口语词频表 v3（SUBTLEX-CH 词级 + 字幕 2-gram 组合词，词\t频次）
得传	34
式存	34
对十	34
弟能	34
爵会	34
过湖	34
音教	34
并收	34
紧说	34
以恐	34
母组	34
们厂	34
小摸	34
动范	34
异之	34
记以	34
之度	34
着起	34
官最	34
控不	34
甩到	34
常呼	34
受第	34
且精	34
斯坐	34
出给	34
全坏	34
号监	34
达以	34
久于	34
判十	34
对去	34
做甜	34
多孤	34
面路	34
府公	34
妹叫	34
看数	34
夫肯	34
些骑	34
柴斯	34
当猪	34
起杯	34
们模	34
物拿	34
腿来	34
麼傷	34
這傻	34
票送	34
閃發	34
里郎	34
聽出	34
得換	34
取政	34
鬼跑	34
再爽	34
丢入	34
整批	34
厄文	34
达谢	34
样卑	34
同所	34
家妇	34
何還	34
謝意	34
經解	34
少給	34
還擊	34
正寝	34
更丑	34
德工	34
宫缩	34
小假	34
宗罪	34
整包	34
脸胡	34
光幕	34
上药	34
名去	34
查韦	34
戏节	34
己脸	34
欧买	34
志玲	34
朗博	34
站看	34
当队	34
好猫	34
代经	34
道传	34
及很	34
治阶	34
斗会	34
众里	34
制行	34
金组	34
为间	34
格赛	34
雳舞	34
破所	34
队待	34
会蔓	34
像性	34
弃战	34
尘嚣	34
享尽	34
民无	34
为送	34
里改	34
马登	34
哥成	34
很轰	34
克全	34
壤里	34
不愚	34
辦理	34
畫作	34
費洛	34
月時	34
以認	34
為阿	34
慚愧	34
點還	34
腔走	34
富貴	34
堵着	34
爷已	34
们兵	34
弹怎	34
中十	34
地比	34
让记	34
当秘	34
校表	34
前祈	34
纳人	34
当杰	34
利歌	34
江郎	34
式自	34
门语	34
将增	34
利广	34
地集	34
播疾	34
中少	34
须爱	34
场伟	34
且提	34
型炸	34
为企	34
撕得	34
加合	34
叛行	34
定书	34
切弄	34
滑滑	34
早忘	34
知罪	34
达太	34
门向	34
场每	34
續玩	34
攻吧	34
量回	34
格按	34
属关	34
情终	34
蟠阁	34
逐通	34
来靠	34
顺滑	34
善其	34
凭无	34
城不	34
车哪	34
撒满	34
權限	34
妄動	34
麼兩	34
婆快	34
至自	34
从吗	34
然難	34
化多	34
响其	34
個協	34
能特	34
氣啦	34
尼让	34
边修	34
调暗	34
点躲	34
抢啊	34
机报	34
到阵	34
由里	34
习学	34
万选	34
么咱	34
击昏	34
格真	34
升水	34
顺星	34
料时	34
道亨	34
领全	34
察小	34
定距	34
经演	34
柯维	34
种戏	34
小纪	34
甄试	34
国两	34
即下	34
生金	34
要营	34
岸之	34
冰释	34
信问	34
孕不	34
忙里	34
子捐	34
然该	34
收吗	34
头送	34
別老	34
此近	34
赐之	34
以类	34
拉成	34
做示	34
出炸	34
佩砓	34
灿竊	34
璶钮	34
履焊	34
择生	34
口爆	34
守财	34
财奴	34
能浮	34
要何	34
像运	34
户服	34
语或	34
頭豬	34
去關	34
狱外	34
纳兰	34
站内	34
斯因	34
闹下	34
够充	34
鱼肚	34
多本	34
作浪	34
起歌	34
吉曼	34
着支	34
多页	34
等信	34
真硬	34
咱回	34
试呀	34
挺复	34
石啊	34
么领	34
君一	34
引狼	34
狼入	34
字只	34
物資	34
調動	34
勞駕	34
先除	34
國戰	34
禁时	34
股之	34
控能	34
丢什	34
肉给	34
這活	34
臉怎	34
发像	34
人毒	34
射两	34
院病	34
要凯	34
双很	34
请想	34
路么	34
装女	34
明清	34
可搞	34
开听	34
后获	34
查船	34
见船	34
久可	34
查上	34
离本	34
表显	34
具破	34
慢会	34
道边	34
次违	34
着孤	34
队飞	34
犯或	34
此承	34
击直	34
间部	34
己飞	34
上伟	34
居点	34
出体	34
北进	34
从温	34
实问	34
涂得	34
来条	34
带气	34
刷成	34
春时	34
家別	34
想將	34
該見	34
費力	34
如留	34
下脑	34
治伤	34
类说	34
離職	34
們引	34
再堅	34
愿呆	34
趣极	34
流好	34
相支	34
狼心	34
昧问	34
笑时	34
鬼使	34
杀安	34
像假	34
自检	34
过乐	34
外接	34
深植	34
拿薪	34
娘回	34
碗工	34
一睁	34
扂頗	34
法冷	34
事肯	34
利乌	34
立奥	34
己第	34
们索	34
写两	34
骗吗	34
痛啦	34
收所	34
前使	34
咋想	34
整成	34
过迈	34
追车	34
些汤	34
政服	34
些网	34
力警	34
族或	34
限一	34
加修	34
望又	34
里爱	34
歌上	34
后炮	34
疗纪	34
门逃	34
肝酱	34
候眼	34
下灯	34
便使	34
拉切	34
密朋	34
但伊	34
人载	34
午愉	34
废奴	34
造证	34
大港	34
判前	34
会家	34
装对	34
于升	34
经乱	34
句么	34
帝去	34
低高	34
点积	34
直落	34
种尺	34
育生	34
油发	34
俩该	34
靓丽	34
克应	34
么苛	34
逢人	34
供您	34
偷喝	34
難想	34
會請	34
森去	34
村栏	34
须买	34
用降	34
年照	34
汁啤	34
刻录	34
当牧	34
撒丁	34
风正	34
护装	34
期怎	34
人麦	34
族学	34
时搞	34
妈通	34
录得	34
队踢	34
高精	34
治全	34
雨已	34
说宝	34
求协	34
早又	34
未發	34
該換	34
崩地	34
动记	34
将名	34
明着	34
一补	34
出狂	34
包公	34
省很	34
天抱	34
行身	34
除记	34
么闯	34
普卡	34
国签	34
康舞	34
却记	34
天节	34
著幹	34
個雞	34
中還	34
經三	34
一關	34
晚比	34
塞普	34
友感	34
抗精	34
并受	34
条母	34
见钱	34
点加	34
机与	34
机外	34
业可	34
业病	34
全健	34
二根	34
得九	34
备如	34
于瑞	34
再遭	34
安长	34
柯汉	34
收帐	34
利杀	34
標題	34
額頭	34
問下	34
彈道	34
孩來	34
選上	34
間大	34
息结	34
成极	34
儿掉	34
们恭	34
后嫁	34
门同	34
产大	34
深合	34
气水	34
当宇	34
经跳	34
么华	34
食抗	34
布时	34
中百	34
刻接	34
级戒	34
统到	34
着必	34
解时	34
奇般	34
着尽	34
让妇	34
孩应	34
前爆	34
船船	34
老骗	34
俩刚	34
起幸	34
鲜为	34
活环	34
吐为	34
心体	34
星電	34
多兩	34
先請	34
寫封	34
璊弧	34
搂华	34
盽稰	34
样任	34
部趴	34
辱过	34
些视	34
用视	34
做药	34
会荣	34
好傢	34
麼危	34
票嗎	34
團團	34
丁語	34
與之	34
币给	34
險之	34
像乞	34
命延	34
体什	34
着靠	34
来科	34
用遥	34
么树	34
以携	34
价上	34
這列	34
子拖	34
利走	34
利赛	34
察快	34
鬼战	34
深绿	34
低吟	34
狗样	34
小桶	34
驴蛋	34
丁监	34
桶拿	34
越戰	34
不擇	34
納塔	34
死比	34
待接	34
說西	34
巴裡	34
业介	34
再狠	34
犯进	34
轻禹	34
泌兽	34
礼将	34
炸沉	34
哪壶	34
群娘	34
用毯	34
市出	34
别弹	34
太擔	34
心態	34
指间	34
踪两	34
任内	34
谢配	34
叫控	34
图先	34
沙纳	34
三师	34
怪名	34
啰里	34
剂之	34
繆斯	34
起嘴	34
燒著	34
驅散	34
限之	34
乾乾	34
补身	34
诺威	34
众反	34
许老	34
么常	34
复不	34
相时	34
要暖	34
铁十	34
伤太	34
对商	34
备生	34
中击	34
太苦	34
受风	34
共体	34
诺博	34
钱小	34
驢子	34
金克	34
么矛	34
从诺	34
黑啊	34
尔滨	34
直讨	34
新旧	34
所上	34
較大	34
皮笑	34
要媽	34
子賣	34
個腎	34
間發	34
圖爾	34
年長	34
動到	34
将签	34
莫莫	34
發子	34
到魚	34
毛鬼	34
给兄	34
沒膽	34
怕进	34
貝咸	34
不暴	34
視而	34
奇制	34
思琳	34
夹给	34
其无	34
部写	34
其行	34
苦口	34
好总	34
听法	34
六层	34
所影	34
们某	34
让历	34
进路	34
费公	34
型战	34
学楼	34
马槽	34
须退	34
或海	34
根森	34
客觀	34
庭去	34
进金	34
信兵	34
路堵	34
正元	34
要汇	34
去旁	34
算报	34
号国	34
要丧	34
加戒	34
看为	34
天即	34
队集	34
常经	34
己献	34
等真	34
苦修	34
变已	34
儿冷	34
多封	34
器公	34
别砸	34
作放	34
益壮	34
对必	34
边草	34
身胸	34
锅碗	34
碗瓢	34
做怎	34
却喜	34
人司	34
或全	34
许马	34
班布	34
伍华	34
昂斯	34
要议	34
露姓	34
得泰	34
人否	34
常私	34
务只	34
布命	34
类再	34
得辛	34
对禁	34
大航	34
觉身	34
酒後	34
人爆	34
虑再	34
类太	34
银财	34
节去	34
题或	34
准人	34
儿水	34
条原	34
证大	34
罪到	34
對身	34
川流	34
蒂家	34
人監	34
個應	34
平胸	34
接工	34
容以	34
香塔	34
类物	34
应性	34
业呀	34
以训	34
赛谁	34
來掩	34
张通	34
开洞	34
二套	34
然刚	34
正軌	34
麽啦	34
泳圈	34
說晚	34
薇姬	34
备升	34
意糟	34
州普	34
黑袍	34
国仍	34
待任	34
欢孤	34
脑模	34
拍這	34
备炸	34
述得	34
枢机	34
所皆	34
本制	34
所定	34
已升	34
些止	34
看香	34
服对	34
溜之	34
判呢	34
党开	34
倆之	34
氣候	34
吸加	34
源中	34
凯柔	34
且变	34
晚偷	34
趴低	34
莱登	34
绝做	34
国直	34
入脑	34
华傲	34
傲诀	34
按手	34
何答	34
夜黑	34
由斗	34
格又	34
俊先	34
孩接	34
混搭	34
默承	34
架大	34
头么	34
璶秈	34
常弧	34
竕琜	34
翴碞	34
多规	34
纳泰	34
料要	34
像车	34
雨落	34
抚着	34
潮起	34
说换	34
究极	34
谈合	34
督人	34
饰过	34
实出	34
刻返	34
瑞达	34
斯前	34
张国	34
里梅	34
主導	34
袋很	34
特基	34
滅口	34
電路	34
軟件	34
杰莱	34
平次	34
蛋现	34
地争	34
奏西	34
马刺	34
具总	34
洼洼	34
权自	34
并安	34
均水	34
多实	34
号表	34
到酬	34
式认	34
近战	34
李连	34
材吧	34
穀倉	34
液不	34
问卡	34
果特	34
民教	34
顯而	34
郵箱	34
子商	34
利肯	34
修站	34
续传	34
石怪	34
过狂	34
热而	34
杀艾	34
为曾	34
如粪	34
鮑伯	34
朵云	34
歡大	34
本集	34
辆法	34
扂憩	34
躲斕	34
步计	34
过汽	34
上增	34
娘时	34
父告	34
老婊	34
片取	34
孩站	34
鬼吼	34
光检	34
成烤	34
扂珩	34
急小	34
過年	34
则成	34
斕珨	34
周至	34
条破	34
班班	34
金人	34
路全	34
過美	34
提基	34
店街	34
游魂	34
载请	34
到步	34
门小	34
浪街	34
开洛	34
做翻	34
两级	34
间便	34
货卡	34
拉庞	34
去漂	34
部现	34
电用	34
朵吗	34
般说	34
束西	34
新集	34
族语	34
少别	34
托西	34
踏错	34
败吗	34
气道	34
侵行	34
王知	34
测数	34
宝们	34
挣大	34
屡战	34
轉接	34
得該	34
要音	34
馬裡	34
拒人	34
瓦希	34
林外	34
着胸	34
意碰	34
凱麗	34
者為	34
間讓	34
按老	34
准给	34
答过	34
德送	34
儿请	34
狗生	34
住行	34
暗深	34
捡吧	34
信众	34
配活	34
唱又	34
光呀	34
速高	34
咻一	34
挖矿	34
證一	34
久间	34
酷呢	34
何言	34
系警	34
对声	34
意睡	34
古国	34
利同	34
棍上	34
时继	34
走喽	34
麼藥	34
外很	34
种疼	34
到竞	34
已同	34
會逮	34
离到	34
刚传	34
队说	34
杀平	34
然搞	34
自掏	34
翻页	34
感告	34
统派	34
泌尿	34
卡帐	34
心两	34
层甲	34
庄逊	34
以孩	34
想刚	34
体需	34
睡谷	34
烂啊	34
醉死	34
卖去	34
遜岆	34
翰呢	34
及更	34
而站	34
宝弟	34
著点	34
鸡怎	34
绒绒	34
持走	34
内啡	34
要舒	34
士學	34
车毁	34
订定	34
每道	34
哼声	34
色怪	34
持心	34
滩去	34
夫爱	34
进营	34
佣军	34
鬼游	34
而阿	34
世记	34
嘉比	34
候沒	34
冈大	34
边水	34
己私	34
只股	34
载舞	34
国葡	34
何难	34
从少	34
西变	34
一阻	34
要杰	34
命完	34
射动	34
尿呀	34
们窝	34
尾注	34
少军	34
郑小	34
江远	34
经服	34
江遠	34
沒買	34
中梦	34
石建	34
呼呀	34
敵艦	34
罩著	34
為地	34
量反	34
混賬	34
双花	34
工减	34
减料	34
型建	34
司中	34
道逃	34
谓吧	34
誠心	34
卵期	34
权声	34
乱党	34
魔山	34
實可	34
能順	34
么波	34
些首	34
草啊	34
流如	34
由离	34
克瓦	34
丽地	34
修伊	34
枪开	34
上裸	34
俩见	34
军管	34
团首	34
春来	34
库库	34
點很	34
么荣	34
主基	34
很名	34
明男	34
什比	34
结清	34
起偷	34
内敛	34
外航	34
记关	34
仙姑	34
近卫	34
样拖	34
弹碎	34
再拼	34
璃厂	34
四爷	34
發放	34
跑船	34
做洗	34
們按	34
炷香	34
靠譜	34
吧黑	34
渐溶	34
车与	34
魔回	34
界消	34
对黄	34
地射	34
来飘	34
乐工	34
种途	34
政之	34
麦科	34
德王	34
得探	34
用录	34
圆木	34
熊爪	34
回会	34
悲吗	34
署里	34
煙槍	34
境內	34
安里	34
方斯	34
别背	34
马或	34
范海	34
下罗	34
正怀	34
裡生	34
再切	34
教来	34
队失	34
片盒	34
蠻好	34
三種	34
朴钟	34
但令	34
未读	34
正达	34
林超	34
家气	34
像弗	34
会盟	34
直自	34
唔可	34
论啊	34
易站	34
活组	34
烂吧	34
挺疯	34
近六	34
片挂	34
子麼	34
条缝	34
斯卫	34
平待	34
滴小	34
百欧	34
吴大	34
组计	34
開支	34
面店	34
宇野	34
式更	34
常伟	34
神驹	34
则之	34
錘子	34
宝之	34
波齐	34
气代	34
赫金	34
刚山	34
事缠	34
鱼饼	34
给纳	34
言让	34
浪形	34
音识	34
度昏	34
码打	34
神振	34
手切	34
街對	34
诀盞	34
常分	34
麼棒	34
黑破	34
移视	34
同车	34
比恐	34
出红	34
感点	34
肤液	34
包纸	34
朱达	34
麼傻	34
以谢	34
地深	34
们势	34
铁幕	34
能系	34
穘簎	34
过险	34
力哦	34
洞人	34
斯琼	34
戒之	34
蓝绿	34
们夏	34
判们	34
球历	34
蓝筹	34
些考	34
高博	34
造器	34
向恐	34
费狄	34
簡體	34
萬幸	34
离巢	34
肤好	34
级计	34
堂地	34
直唱	34
门加	34
从建	34
次引	34
佛时	34
晶湖	34
用医	34
託別	34
色路	34
极冰	34
雷乔	34
怕来	34
式吐	34
己冲	34
過難	34
足欢	34
住爱	34
法根	34
期总	34
普乐	34
示者	34
唱者	34
焊疭	34
藤小	34
高立	34
空飛	34
特野	34
索嗎	34
月做	34
昂格	34
方存	34
能苟	34
达着	34
般吧	34
片纪	34
蒼穹	34
險者	34
鲁佛	34
森麦	34
此证	34
超像	34
民宿	34
望值	34
做巡	34
己其	34
佳位	34
到蜜	34
事老	34
欣弥	34
始狂	34
却步	34
合伤	34
位海	34
过丛	34
服哦	34
敢跳	34
您妻	34
萨金	34
供信	34
人抵	34
求正	34
谢巴	34
信领	34
能戒	34
不脏	34
小節	34
失联	34
心滑	34
菜要	34
尿壶	34
亲力	34
茶炒	34
翁坤	34
粹军	34
回韩	34
救更	34
備箱	34
別廢	34
晚飞	34
試下	34
演音	34
动三	34
起绑	34
名幸	34
端集	34
鸡爪	34
孕棒	34
基书	34
度历	34
外运	34
牧濑	34
或向	34
党代	34
餃子	34
扎雷	34
贺方	34
諾德	34
学体	34
入僵	34
裡能	34
沒放	34
李俊	34
万颗	34
甸军	34
法投	34
国平	34
市第	34
吹噓	34
入部	34
力介	34
货大	34
续至	34
作技	34
蛋走	34
撒德	34
啊之	34
欧塔	34
別插	34
及每	34
阿语	34
春拳	34
员外	34
烤玉	34
九军	34
肠镜	34
无污	34
麦汤	34
姜大	34
命针	34
三杆	34
统女	34
王印	34
冬狮	34
狮郎	34
谷队	34
草冠	34
勇気	34
君代	34
属板	34
坦波	34
伦医	34
小六	34
分权	34
吸般	34
狐猴	34
格华	34
来缓	34
特国	34
諾頓	34
芙瑞	34
芭卜	34
子网	34
尚路	34
伦镇	34
枪者	34
泉嫂	34
未央	34
磁炮	34
馆女	34
尼扎	34
達琳	34
能撐	34
火晚	34
阿庆	34
豹队	34
海陸	34
高代	34
恨啊	34
周文	34
同游	34
月子	34
神树	34
摩遗	34
通宝	34
縫疭	34
裁之	34
忠万	34
教与	34
妈完	34
泰蕾	34
画机	34
布鎮	34
大偉	34
嵌板	34
食梦	34
精金	34
丁魚	34
老七	34
物易	34
易物	34
子巫	34
拉凱	34
子妹	34
乌法	34
暗姆	34
唐希	34
定谔	34
线公	34
柏妮	34
丽妃	34
道舱	34
字谷	34
旅团	34
哈梦	34
芮贝	34
尔汗	34
王泳	34
沙而	34
艇士	34
孙太	34
疗剂	34
狄奇	34
蒂叔	34
瓦可	34
小赛	34
女号	34
戴宗	34
小澤	34
赤波	34
帕茜	34
文勋	34
娜亚	34
诺丝	34
铁卫	34
披集	34
螌蠂	34
蔚位	34
慰蠂	34
蟻纬	34
姆韦	34
昌植	34
英道	34
虫后	34
寇森	34
茂丘	34
丘西	34
柴哥	34
尹貞	34
尹贞	34
爆侠	34
总杯	34
右衛	34
萩尾	34
济杀	34
电狗	34
费姿	34
喜轿	34
腸先	34
佩雅	34
倍塔	34
万杰	34
伊喷	34
昆廷	33
补丁	33
曾几何时	33
折服	33
田中	33
天造地设	33
工艺品	33
依偎	33
户口	33
让给	33
依波	33
看报	33
太极	33
厘	33
麻醉师	33
疙瘩	33
库马	33
佩恩	33
扼死	33
地壳	33
拱门	33
委派	33
老婆婆	33
旧式	33
春卷	33
波恩	33
露骨	33
春梦	33
后空翻	33
下山	33
腾空	33
行话	33
委任	33
鯊	33
搀和	33
奥古斯特	33
乔乔	33
鲍里斯	33
绿叶	33
理所应当	33
叶甫盖尼	33
埋没	33
德雷克	33
经不起	33
氧气瓶	33
蒂莫西	33
朱尔	33
时而	33
汉密尔顿	33
机修	33
天文学	33
礼拜一	33
产房	33
迄今	33
设防	33
卡夫	33
沉默寡言	33
教廷	33
管弦乐	33
吡	33
温布尔	33
沃勒	33
外观	33
进退	33
吊灯	33
透漏	33
嫌弃	33
袖口	33
安雅	33
汇集	33
骤	33
不孕	33
有血有肉	33
后路	33
八百	33
校方	33
吊唁	33
注明	33
外交部	33
铁道	33
尼龙	33
维罗妮卡	33
莱尔德	33
地质学家	33
另当别论	33
翻车	33
飞溅	33
摩狄凯	33
急救箱	33
回扣	33
妻女	33
祖宗	33
佛格尔	33
辩称	33
面颊	33
驰	33
线路板	33
药都	33
自私自利	33
关岛	33
一生一世	33
市内	33
动真格的	33
克罗伊·奥布赖恩	33
贾森	33
噎住	33
造纸厂	33
变压器	33
修辞	33
草案	33
尽职尽责	33
芬芳	33
拜读	33
摩比斯	33
心境	33
葛芮	33
仿制品	33
自问	33
毒理	33
破船	33
色素	33
诬蔑	33
各类	33
黑衣	33
崽子	33
雌激素	33
佛教徒	33
市面	33
拉法第	33
伊薇	33
慧	33
网吧	33
广告词	33
萨特菲尔德	33
爱瑞卡	33
暮	33
定理	33
哥伦比亚人	33
贵姓	33
影集	33
芙蓉	33
宽广	33
在所难免	33
首播	33
一口气	33
愈发	33
回转	33
血肿	33
辩驳	33
足智多谋	33
电波	33
酒窝	33
红十字会	33
受体	33
耳目一新	33
陵	33
低血糖	33
斯蒂文	33
药瓶	33
家室	33
阴魂	33
转发	33
阴霾	33
林中	33
格雷丝	33
新鲜感	33
阴蒂	33
口里	33
深海	33
秀珍	33
怨气	33
观察员	33
生物武器	33
观察力	33
机械人	33
煲	33
夺目	33
谢尔曼	33
网球场	33
一视同仁	33
情有独钟	33
希伯伦	33
史坦	33
路牌	33
调遣	33
四面八方	33
过门	33
杜威恩	33
阿彻	33
病入膏肓	33
上上下下	33
平板	33
平整	33
拉莉塔	33
英曼	33
红利	33
历史课	33
闹腾	33
品德	33
迪格比	33
灾害	33
全球性	33
详尽	33
纯金	33
倘若	33
克里克	33
艺妓	33
便于	33
英军	33
泻药	33
赤脚	33
火坑	33
矿物质	33
请愿	33
替死鬼	33
大西洋城	33
球拍	33
绝活	33
答谢	33
上岗	33
詹妮佛	33
绝无仅有	33
罗伦纳	33
劳动力	33
欢欣鼓舞	33
松散	33
布迪	33
布隆迪	33
唐基	33
红衣	33
电话费	33
赤字	33
马尔科夫	33
蓟	33
主控	33
一本正经	33
大放异彩	33
末期	33
阿莱克斯	33
阿玛尼	33
性高潮	33
窝心	33
金正日	33
易拉罐	33
葵	33
蚊帐	33
开赛	33
道光	33
脚踏实地	33
珠穆朗玛峰	33
埃尼斯	33
起劲	33
外祖父	33
摇动	33
何以	33
棺	33
顶撞	33
斯皮特	33
原罪	33
小打小闹	33
青梅竹马	33
横冲直撞	33
迫在眉睫	33
佛利山	33
蜇	33
体恤	33
独角戏	33
冷饮	33
热带雨林	33
衰弱	33
阴囊	33
税款	33
萨德曼	33
栓塞	33
随即	33
筛	33
热天	33
抄袭	33
热源	33
非暴力	33
见谅	33
精简	33
瓦兰特	33
预留	33
调研	33
避风	33
反应器	33
学年	33
相比之下	33
眼科	33
送达	33
无性	33
无家可归者	33
奥斯威辛	33
全额	33
成品	33
溶化	33
佛罗伦萨	33
蒙大拿州	33
松枝	33
高利	33
散文	33
出征	33
雷伊	33
猿人	33
搬迁	33
哈伦	33
达文波特	33
雷纳	33
涌入	33
子虚乌有	33
奋起	33
学识	33
悄然	33
同龄	33
系主任	33
杂音	33
一心一意	33
翻版	33
偏差	33
螺栓	33
干柴	33
武田	33
选曲	33
西北部	33
被俘	33
南斯拉夫	33
逃往	33
马背	33
犯罪分子	33
马脚	33
相好	33
不锈钢	33
恐惧感	33
塔莎	33
干事	33
凯亚	33
复赛	33
复述	33
肢	33
特立独行	33
硅胶	33
今儿	33
弗兰	33
赠与	33
澎湃	33
邮购	33
洁西	33
鄙人	33
异能	33
秽	33
塞苏	33
相干	33
蜕变	33
固	33
每家	33
花香	33
新房	33
儿媳妇	33
膀子	33
猪会	33
欢弹	33
娶不	33
须单	33
作相	33
本所	33
会节	33
脚踹	33
几座	33
击致	33
为案	33
打蛋	33
太以	33
么八	33
芦里	33
地冒	33
说犯	33
斯劳	33
怖小	33
再撞	33
剑一	33
哄小	33
维洛	33
斯圣	33
间间	33
事操	33
國旗	33
些個	33
眾們	33
支煙	33
風一	33
居們	33
憲兵	33
真瘋	33
論者	33
可還	33
送吗	33
给错	33
服比	33
使飞	33
心气	33
但神	33
黏上	33
大冲	33
冰来	33
强马	33
二中	33
讯方	33
眠吧	33
下越	33
誉会	33
仔们	33
坏不	33
再骑	33
白令	33
损地	33
女飞	33
乱涂	33
更壮	33
调开	33
错号	33
俩呢	33
吹倒	33
绝美	33
布给	33
道莫	33
以甩	33
但某	33
大更	33
前亲	33
儿提	33
森已	33
该非	33
何启	33
接艾	33
属们	33
为镇	33
节变	33
尼总	33
实多	33
方起	33
又懒	33
叔死	33
然断	33
馆借	33
里召	33
上恐	33
变时	33
作报	33
用调	33
少像	33
应先	33
儿重	33
量供	33
意马	33
姆回	33
房开	33
其浴	33
杯如	33
雨而	33
妹给	33
慰吧	33
换学	33
但头	33
会偶	33
约当	33
展吧	33
对住	33
以深	33
边碰	33
条高	33
切责	33
官所	33
团没	33
责整	33
谢吧	33
击自	33
白道	33
里新	33
祸之	33
票对	33
年光	33
方承	33
度行	33
意信	33
果凶	33
直大	33
些拉	33
胜心	33
经仔	33
种证	33
咋咋	33
序已	33
行讨	33
法挺	33
人捡	33
线附	33
捞不	33
底站	33
年除	33
咬自	33
学狗	33
甘堕	33
后升	33
弦琴	33
分遗	33
干最	33
后审	33
像蓝	33
米对	33
白很	33
過獎	33
嗎要	33
經全	33
過下	33
次給	33
国轰	33
事科	33
而犯	33
想数	33
搞复	33
令立	33
象当	33
長會	33
金銀	33
麼停	33
告全	33
用粉	33
更甜	33
度恶	33
快工	33
会迁	33
爱巴	33
下病	33
该补	33
龙叔	33
怕最	33
量自	33
坦博	33
点师	33
计呢	33
好聚	33
伙需	33
日与	33
俩什	33
耗光	33
艳后	33
正享	33
們修	33
飛得	33
印記	33
岸邊	33
衝向	33
鼠啊	33
太聰	33
船舵	33
年公	33
滾遠	33
台機	33
非拿	33
放歌	33
障吗	33
贪睡	33
脆说	33
算改	33
替孩	33
替小	33
越激	33
点娘	33
太执	33
像李	33
线好	33
板找	33
青一	33
又实	33
场将	33
官出	33
刑满	33
刻联	33
盖得	33
症啊	33
作白	33
够制	33
快熄	33
多撑	33
酒人	33
家担	33
师并	33
来目	33
叫十	33
于红	33
好凉	33
到果	33
据当	33
丧波	33
敢干	33
以情	33
女嘛	33
欢呀	33
觉呀	33
拐一	33
直强	33
尸街	33
没骑	33
大聚	33
够累	33
断骨	33
声太	33
别象	33
若用	33
必提	33
稼汉	33
么但	33
康士	33
人黑	33
没踢	33
步想	33
出話	33
七號	33
美嗎	33
酷斃	33
麼其	33
媽真	33
媽啊	33
煩大	33
想認	33
包尿	33
們演	33
年開	33
敦吧	33
體能	33
魚嗎	33
兔兔	33
园走	33
新商	33
然实	33
逊总	33
桩子	33
鬼手	33
以喂	33
尼告	33
能曾	33
板门	33
出刺	33
名摄	33
云蒂	33
如喝	33
诉比	33
奶好	33
外望	33
者坐	33
奶怎	33
厌去	33
品时	33
说曾	33
却装	33
门买	33
没直	33
幸来	33
情照	33
此牺	33
么图	33
像调	33
为摄	33
家忘	33
比山	33
王伟	33
得或	33
辜百	33
从康	33
灰发	33
虽没	33
结来	33
卜吗	33
向亚	33
土桑	33
賣到	33
纸拿	33
比市	33
驶盘	33
运势	33
别尿	33
能轮	33
道婚	33
罪协	33
视监	33
没眨	33
没诚	33
曼要	33
们瞄	33
过棒	33
口地	33
曼出	33
命总	33
么擅	33
眼便	33
点讲	33
出辞	33
张点	33
出平	33
果学	33
记取	33
从超	33
而等	33
息带	33
称对	33
识罗	33
举得	33
程大	33
赚上	33
镑吗	33
愿什	33
伊李	33
意借	33
万可	33
不弱	33
张王	33
少手	33
又泡	33
洞不	33
搏一	33
圣海	33
嗅探	33
但乔	33
至得	33
烦够	33
何服	33
且收	33
樹葉	33
還滿	33
从汉	33
手保	33
教音	33
上撕	33
字拼	33
当店	33
样抚	33
后即	33
道沃	33
小装	33
见怎	33
词让	33
死混	33
情暴	33
情史	33
霉啊	33
动游	33
已算	33
别望	33
学电	33
叫約	33
頭吧	33
聞聞	33
爸啦	33
放點	33
浮世	33
再另	33
李督	33
厅后	33
门只	33
察最	33
手阻	33
给搅	33
元面	33
扁人	33
行撤	33
时後	33
类却	33
勒使	33
让鬼	33
母情	33
师当	33
己闯	33
去桑	33
靠衣	33
扔吧	33
本英	33
到执	33
时阻	33
么仁	33
特进	33
或早	33
出沒	33
森出	33
不撞	33
即時	33
心联	33
掉公	33
别唠	33
别东	33
欢伊	33
们较	33
应将	33
克帮	33
试爆	33
孵蛋	33
果东	33
走天	33
老屁	33
车突	33
为迷	33
谈电	33
么研	33
娃给	33
言机	33
门所	33
说玩	33
用色	33
食之	33
鱼怎	33
起哭	33
果金	33
们俱	33
过拖	33
到庙	33
到寺	33
声痛	33
给脸	33
当感	33
帝无	33
儿老	33
会塞	33
望带	33
宾们	33
最耀	33
出英	33
于环	33
迪正	33
型演	33
暗而	33
不褪	33
文已	33
歉耽	33
者您	33
極為	33
話語	33
掛上	33
聯想	33
特來	33
折斷	33
去購	33
特說	33
熱身	33
梦罢	33
比菲	33
回吻	33
得振	33
外见	33
阳很	33
义得	33
而忽	33
忙赶	33
求看	33
以拼	33
交多	33
换鞋	33
很鲜	33
后散	33
恳地	33
朵好	33
及外	33
量非	33
色给	33
来骂	33
乐主	33
何天	33
愿多	33
餐刀	33
半功	33
说酒	33
些渔	33
刚签	33
何玩	33
厌所	33
合学	33
饭么	33
无结	33
情向	33
再具	33
风将	33
川岛	33
国影	33
荒耶	33
能挪	33
欢雪	33
体恢	33
阿保	33
格障	33
道梅	33
红热	33
常迅	33
没立	33
又欠	33
到谢	33
排工	33
让沙	33
出搜	33
主安	33
运兵	33
像臭	33
内收	33
